ID,Date,SVXY Open,SVXY Close,VXX Open,VXX Close,VIX,SPX,Daily Return,LN(1+ret),21D RV*100,VIX - RV,Long SVXY,Long VXX,SVXY units,VXX units,SVXY MTM,VXX MTM,Equity,Daily Return,LN(1+ret)
82013,08/15/2013,106.13,104.11,960.00,976.64,14.73,1661.32,-1.43%,-1.44%,8.26,5.52,1,0,2720,225,-15150,0," 1,305,611 ",-1.15%,-1.15%
82013,08/16/2013,104.22,106.01,976.00,958.02,14.37,1655.83,-0.33%,-0.33%,8.06,5.71,1,0,2720,225,5168,0," 1,310,779 ",0.40%,0.40%
82013,08/19/2013,105.52,103.41,963.20,984.96,15.10,1646.06,-0.59%,-0.59%,8.18,4.36,1,0,2720,225,-7072,0," 1,303,707 ",-0.54%,-0.54%
82013,08/20/2013,102.76,104.08,988.80,973.44,14.91,1652.35,0.38%,0.38%,8.29,4.00,1,0,2720,225,1822,0," 1,305,530 ",0.14%,0.14%
82013,08/21/2013,102.51,102.16,990.08,991.36,15.94,1642.80,-0.58%,-0.58%,8.44,4.22,1,0,2720,225,-5222,0," 1,300,307 ",-0.40%,-0.40%
82013,08/22/2013,103.53,104.73,979.20,967.68,14.76,1656.96,0.86%,0.86%,9.07,4.11,1,0,2720,225,6990,0," 1,307,298 ",0.54%,0.54%
82013,08/23/2013,105.68,107.16,958.72,947.20,13.98,1663.50,0.39%,0.39%,9.15,3.82,1,0,2720,225,6610,0," 1,313,907 ",0.51%,0.50%
82013,08/26/2013,107.86,103.42,938.88,978.56,14.99,1656.78,-0.40%,-0.40%,9.20,3.52,1,0,2720,225,-10173,0," 1,303,735 ",-0.77%,-0.78%
82013,08/27/2013,98.55,94.96,1024.00,1057.92,16.77,1630.48,-1.59%,-1.60%,10.52,2.87,1,0,2720,225,-23011,0," 1,280,723 ",-1.77%,-1.78%
82013,08/28/2013,94.19,95.04,1065.60,1054.72,16.49,1634.96,0.27%,0.27%,10.61,2.78,1,0,2720,225,218,0," 1,280,941 ",0.02%,0.02%
82013,08/29/2013,93.76,93.23,1070.72,1079.04,16.81,1638.17,0.20%,0.20%,10.66,2.79,1,0,2720,225,-4923,0," 1,276,018 ",-0.38%,-0.39%
82013,08/30/2013,93.75,92.15,1069.44,1090.56,17.01,1632.97,-0.32%,-0.32%,9.40,3.54,1,0,2720,225,-2938,0," 1,273,080 ",-0.23%,-0.23%
92013,09/03/2013,96.21,95.41,1041.92,1050.24,16.61,1639.77,0.42%,0.42%,9.57,2.41,1,0,2720,225,8867,0," 1,281,947 ",0.70%,0.69%
92013,09/04/2013,95.47,95.67,1050.24,1045.76,15.88,1653.08,0.81%,0.81%,10.19,1.65,1,0,2720,225,707,0," 1,282,655 ",0.06%,0.06%
92013,09/05/2013,96.03,97.97,1044.48,1024.64,15.77,1655.08,0.12%,0.12%,10.11,2.61,1,0,2720,225,6256,0," 1,288,911 ",0.49%,0.49%
92013,09/06/2013,99.25,97.22,1008.64,1031.68,15.85,1655.17,0.01%,0.01%,10.07,2.91,1,0,2720,225,-2040,0," 1,286,871 ",-0.16%,-0.16%
92013,09/09/2013,98.26,100.81,1020.16,993.28,15.63,1671.71,1.00%,0.99%,10.65,2.08,1,0,2720,225,9765,0," 1,296,635 ",0.76%,0.76%
92013,09/10/2013,103.62,104.48,964.48,956.48,14.53,1683.99,0.73%,0.73%,10.95,2.46,1,0,2720,225,9982,0," 1,306,618 ",0.77%,0.77%
92013,09/11/2013,103.78,107.83,961.28,926.08,13.82,1689.13,0.31%,0.30%,11.00,1.81,1,0,2720,225,9112,0," 1,315,730 ",0.70%,0.69%
92013,09/12/2013,108.04,106.00,923.52,940.80,14.29,1683.42,-0.34%,-0.34%,11.01,1.30,1,0,2720,225,-4978,0," 1,310,752 ",-0.38%,-0.38%
92013,09/13/2013,108.01,107.93,923.52,926.72,14.16,1687.99,0.27%,0.27%,10.90,2.14,1,0,2720,225,5250,0," 1,316,002 ",0.40%,0.40%
92013,09/16/2013,110.00,108.58,904.32,917.12,14.38,1697.60,0.57%,0.57%,9.72,5.01,1,0,2720,225,1768,0," 1,317,770 ",0.13%,0.13%
92013,09/17/2013,108.68,109.82,914.56,907.52,14.53,1704.76,0.42%,0.42%,9.64,4.73,1,0,2720,225,3373,0," 1,321,143 ",0.26%,0.26%
92013,09/18/2013,109.31,114.06,912.00,873.60,13.59,1725.52,1.22%,1.21%,9.94,5.16,1,0,2720,225,11533,0," 1,332,675 ",0.87%,0.87%
92013,09/19/2013,115.17,114.50,862.08,869.12,13.16,1722.34,-0.18%,-0.18%,10.03,4.88,1,0,2720,225,1197,0," 1,333,872 ",0.09%,0.09%
92013,09/20/2013,114.07,112.18,870.40,885.76,13.12,1709.91,-0.72%,-0.72%,10.18,5.76,1,0,2720,225,-6310,0," 1,327,562 ",-0.47%,-0.47%
92013,09/23/2013,112.77,111.06,883.20,896.96,14.31,1701.84,-0.47%,-0.47%,10.12,4.64,1,0,2720,225,-3046,0," 1,324,515 ",-0.23%,-0.23%
92013,09/24/2013,111.42,111.15,891.52,892.16,14.08,1697.42,-0.26%,-0.26%,10.16,3.82,1,0,2720,225,245,0," 1,324,760 ",0.02%,0.02%
92013,09/25/2013,111.54,111.83,889.60,888.96,14.01,1692.77,-0.27%,-0.27%,10.09,4.90,1,0,2720,225,1850,0," 1,326,610 ",0.14%,0.14%
92013,09/26/2013,113.28,113.78,876.16,871.68,14.06,1698.67,0.35%,0.35%,8.01,8.76,1,0,2720,225,5304,0," 1,331,914 ",0.40%,0.40%
92013,09/27/2013,111.91,109.20,886.40,908.80,15.46,1691.75,-0.41%,-0.41%,8.27,8.22,1,0,2720,225,-12458,0," 1,319,456 ",-0.94%,-0.94%
92013,09/30/2013,104.24,105.14,949.12,940.74,16.60,1681.55,-0.60%,-0.60%,8.69,8.12,1,0,2720,225,-11043,0," 1,308,413 ",-0.84%,-0.84%
102013,10/01/2013,104.97,108.80,941.44,907.52,15.54,1695.00,0.80%,0.80%,8.83,8.18,1,0,2720,225,9955,0," 1,318,368 ",0.76%,0.76%
102013,10/02/2013,106.32,105.53,926.72,936.32,16.60,1693.87,-0.07%,-0.07%,8.82,7.79,1,0,2720,225,-8894,0," 1,309,474 ",-0.67%,-0.68%
102013,10/03/2013,104.36,101.47,944.00,970.88,17.67,1678.66,-0.90%,-0.90%,9.20,6.68,1,0,2720,225,-11043,0," 1,298,431 ",-0.84%,-0.85%
102013,10/04/2013,99.90,101.85,983.04,963.84,16.74,1690.50,0.71%,0.70%,9.46,6.31,1,0,2720,225,1034,0," 1,299,464 ",0.08%,0.08%
102013,10/07/2013,97.69,94.31,1002.88,1037.44,19.41,1676.12,-0.85%,-0.85%,10.02,5.83,1,0,2720,225,-20509,0," 1,278,955 ",-1.58%,-1.59%
102013,10/08/2013,93.97,89.62,1037.44,1085.44,20.34,1655.45,-1.23%,-1.24%,10.37,5.26,1,0,2720,225,-12757,0," 1,266,199 ",-1.00%,-1.00%
102013,10/09/2013,89.79,92.75,1084.80,1047.68,19.60,1656.40,0.06%,0.06%,9.98,4.55,1,0,2720,225,8514,0," 1,274,712 ",0.67%,0.67%
102013,10/10/2013,96.05,101.56,1008.64,945.28,16.48,1692.56,2.18%,2.16%,12.65,1.17,1,0,2720,225,23963,0," 1,298,675 ",1.88%,1.86%
102013,10/11/2013,101.37,103.64,947.20,929.92,15.72,1703.20,0.63%,0.63%,12.76,1.53,1,0,2720,225,5658,0," 1,304,333 ",0.44%,0.43%
102013,10/14/2013,99.26,102.33,964.48,939.52,16.07,1710.14,0.41%,0.41%,12.79,1.37,1,0,2720,225,-3563,0," 1,300,770 ",-0.27%,-0.27%
102013,10/15/2013,101.11,96.04,947.20,995.84,18.66,1698.06,-0.71%,-0.71%,12.92,1.46,1,0,2720,225,-17109,0," 1,283,661 ",-1.32%,-1.32%
102013,10/16/2013,101.01,107.44,949.12,881.28,14.71,1721.54,1.38%,1.37%,13.72,0.81,1,0,2720,225,31008,0," 1,314,669 ",2.42%,2.39%
102013,10/17/2013,106.28,113.81,892.80,832.64,13.48,1733.15,0.67%,0.67%,13.26,0.33,1,0,2720,225,17326,0," 1,331,995 ",1.32%,1.31%
102013,10/18/2013,115.20,114.33,819.20,822.72,13.04,1744.50,0.65%,0.65%,13.41,-0.25,0,1,2720,225,1414,0," 1,333,410 ",0.11%,0.11%
102013,10/21/2013,117.00,113.72,805.12,829.44,13.16,1744.66,0.01%,0.01%,13.10,0.02,1,0,2720,324,7103,7749," 1,348,262 ",1.11%,1.11%
102013,10/22/2013,116.14,113.53,811.52,832.00,13.33,1754.67,0.57%,0.57%,13.03,1.28,1,0,2371,324,-6326,-5938," 1,335,999 ",-0.91%,-0.91%
102013,10/23/2013,111.81,112.73,841.60,836.80,13.42,1746.38,-0.47%,-0.47%,13.13,0.95,1,0,2371,324,-1897,0," 1,334,102 ",-0.14%,-0.14%
102013,10/24/2013,113.20,114.29,831.36,824.32,13.20,1752.07,0.33%,0.33%,13.06,0.95,1,0,2371,324,3699,0," 1,337,801 ",0.28%,0.28%
102013,10/25/2013,114.52,114.75,823.04,821.82,13.09,1759.77,0.44%,0.44%,13.08,0.98,1,0,2371,324,1091,0," 1,338,891 ",0.08%,0.08%
102013,10/28/2013,114.03,113.89,825.60,826.30,13.31,1762.11,0.13%,0.13%,12.91,2.55,1,0,2371,324,-2039,0," 1,336,852 ",-0.15%,-0.15%
102013,10/29/2013,114.16,114.89,823.68,821.12,13.41,1771.95,0.56%,0.56%,12.63,3.97,1,0,2371,324,2371,0," 1,339,223 ",0.18%,0.18%
102013,10/30/2013,114.96,113.39,821.12,828.80,13.65,1763.31,-0.49%,-0.49%,12.71,2.83,1,0,2371,324,-3557,0," 1,335,667 ",-0.27%,-0.27%
102013,10/31/2013,113.50,113.99,830.08,827.20,13.75,1756.54,-0.38%,-0.38%,12.84,3.76,1,0,2371,324,1423,0," 1,337,089 ",0.11%,0.11%
112013,11/01/2013,114.92,114.69,819.84,821.12,13.28,1761.64,0.29%,0.29%,12.23,5.44,1,0,2371,324,1660,0," 1,338,749 ",0.12%,0.12%
112013,11/04/2013,115.39,117.54,814.72,800.00,12.93,1767.93,0.36%,0.36%,12.12,4.62,1,0,2371,324,6757,0," 1,345,507 ",0.50%,0.50%
112013,11/05/2013,116.75,117.96,805.76,798.08,13.27,1762.97,-0.28%,-0.28%,11.64,7.77,1,0,2371,324,996,0," 1,346,502 ",0.07%,0.07%
112013,11/06/2013,119.11,119.78,789.12,785.02,12.67,1770.49,0.43%,0.43%,10.34,10.00,1,0,2371,324,4315,0," 1,350,818 ",0.32%,0.32%
112013,11/07/2013,120.15,115.59,781.44,812.80,13.91,1747.15,-1.32%,-1.33%,11.78,7.82,1,0,2371,324,-9934,0," 1,340,883 ",-0.74%,-0.74%
112013,11/08/2013,116.78,120.25,802.40,777.92,12.90,1770.61,1.34%,1.33%,10.32,6.16,1,0,2371,324,11049,0," 1,351,932 ",0.82%,0.82%
112013,11/11/2013,120.27,120.82,779.04,776.32,12.53,1771.89,0.07%,0.07%,10.22,5.50,1,0,2371,324,1351,0," 1,353,283 ",0.10%,0.10%
112013,11/12/2013,120.59,121.07,777.12,773.44,12.82,1767.69,-0.24%,-0.24%,10.29,5.78,1,0,2371,324,593,0," 1,353,876 ",0.04%,0.04%
112013,11/13/2013,119.38,121.49,784.64,770.40,12.52,1782.00,0.81%,0.81%,10.02,8.64,1,0,2371,324,996,0," 1,354,872 ",0.07%,0.07%
112013,11/14/2013,121.79,122.91,769.44,762.24,12.37,1790.62,0.48%,0.48%,9.16,5.55,1,0,2371,324,3367,0," 1,358,239 ",0.25%,0.25%
112013,11/15/2013,123.68,124.54,757.28,752.48,12.19,1798.18,0.42%,0.42%,9.04,4.44,1,0,2371,324,3865,0," 1,362,104 ",0.28%,0.28%
112013,11/18/2013,126.32,124.36,741.12,752.48,13.10,1791.53,-0.37%,-0.37%,9.05,3.99,1,0,2371,324,-427,0," 1,361,677 ",-0.03%,-0.03%
112013,11/19/2013,124.97,122.86,748.96,761.76,13.39,1787.87,-0.20%,-0.20%,9.12,4.04,1,0,2371,324,-3557,0," 1,358,120 ",-0.26%,-0.26%
112013,11/20/2013,121.71,125.32,769.28,746.40,13.40,1781.37,-0.36%,-0.36%,9.10,4.23,1,0,2371,324,5833,0," 1,363,953 ",0.43%,0.43%
112013,11/21/2013,126.77,129.63,738.08,721.92,12.66,1795.85,0.81%,0.81%,9.22,4.20,1,0,2371,324,10219,0," 1,374,172 ",0.75%,0.75%
112013,11/22/2013,130.29,131.40,717.60,711.20,12.26,1804.76,0.50%,0.49%,9.28,3.92,1,0,2371,324,4197,0," 1,378,369 ",0.31%,0.30%
112013,11/25/2013,132.73,130.86,703.84,713.44,12.79,1802.48,-0.13%,-0.13%,9.26,3.83,1,0,2371,324,-1280,0," 1,377,088 ",-0.09%,-0.09%
112013,11/26/2013,131.01,130.12,712.96,717.44,12.81,1802.75,0.01%,0.01%,9.27,4.04,1,0,2371,324,-1755,0," 1,375,334 ",-0.13%,-0.13%
112013,11/27/2013,131.10,130.05,713.60,717.44,12.98,1807.23,0.25%,0.25%,9.14,4.27,1,0,2371,324,-166,0," 1,375,168 ",-0.01%,-0.01%
112013,11/29/2013,130.59,128.49,715.04,726.24,13.70,1805.81,-0.08%,-0.08%,8.92,4.73,1,0,2371,324,-3699,0," 1,371,469 ",-0.27%,-0.27%
122013,12/02/2013,129.00,127.52,723.52,732.80,14.23,1800.90,-0.27%,-0.27%,8.85,4.90,1,0,2371,324,-2300,0," 1,369,169 ",-0.17%,-0.17%
122013,12/03/2013,124.98,124.21,746.72,749.60,14.55,1795.15,-0.32%,-0.32%,8.95,4.33,1,0,2371,324,-7848,0," 1,361,321 ",-0.57%,-0.57%
122013,12/04/2013,121.75,125.56,765.92,743.84,14.70,1792.81,-0.13%,-0.13%,8.93,4.00,1,0,2371,324,3201,0," 1,364,522 ",0.24%,0.23%
122013,12/05/2013,126.37,124.59,738.24,747.36,15.08,1785.03,-0.43%,-0.43%,9.02,4.25,1,0,2371,324,-2300,0," 1,362,222 ",-0.17%,-0.17%
122013,12/06/2013,127.30,128.95,731.36,722.08,13.79,1805.09,1.12%,1.12%,9.68,2.99,1,0,2371,324,10338,0," 1,372,560 ",0.76%,0.76%
122013,12/09/2013,130.02,129.89,715.84,716.16,13.49,1808.37,0.18%,0.18%,8.20,5.71,1,0,2371,324,2229,0," 1,374,788 ",0.16%,0.16%
122013,12/10/2013,129.07,129.25,720.96,720.00,13.91,1802.62,-0.32%,-0.32%,7.15,5.75,1,0,2371,324,-1517,0," 1,373,271 ",-0.11%,-0.11%
122013,12/11/2013,129.59,123.18,717.44,753.76,15.42,1782.22,-1.13%,-1.14%,8.30,4.23,1,0,2371,324,-14392,0," 1,358,879 ",-1.05%,-1.05%
122013,12/12/2013,123.83,122.65,750.24,756.96,15.54,1775.50,-0.38%,-0.38%,8.37,4.45,1,0,2371,324,-1257,0," 1,357,622 ",-0.09%,-0.09%
122013,12/13/2013,122.90,122.37,755.36,758.24,15.76,1775.32,-0.01%,-0.01%,7.86,4.66,1,0,2371,324,-664,0," 1,356,958 ",-0.05%,-0.05%
122013,12/16/2013,123.83,122.34,749.92,759.20,16.03,1786.54,0.63%,0.63%,8.00,4.37,1,0,2371,324,-71,0," 1,356,887 ",-0.01%,-0.01%
122013,12/17/2013,120.73,122.67,769.44,756.00,16.21,1781.00,-0.31%,-0.31%,7.90,4.29,1,0,2371,324,782,0," 1,357,670 ",0.06%,0.06%
122013,12/18/2013,123.89,131.33,748.80,702.08,13.80,1810.65,1.66%,1.65%,9.77,3.33,1,0,2371,324,20533,0," 1,378,203 ",1.51%,1.50%
122013,12/19/2013,130.48,130.02,707.68,709.28,14.15,1809.60,-0.06%,-0.06%,9.73,3.66,1,0,2371,324,-3106,0," 1,375,097 ",-0.23%,-0.23%
122013,12/20/2013,131.12,129.34,704.32,713.92,13.79,1818.32,0.48%,0.48%,9.71,3.69,1,0,2371,324,-1612,0," 1,373,484 ",-0.12%,-0.12%
122013,12/23/2013,131.00,134.03,704.80,688.64,13.04,1827.99,0.53%,0.53%,9.50,3.16,1,0,2371,324,11120,0," 1,384,604 ",0.81%,0.81%
122013,12/24/2013,136.00,136.61,678.08,674.56,12.48,1833.32,0.29%,0.29%,9.41,2.85,1,0,2371,324,6117,0," 1,390,722 ",0.44%,0.44%
122013,12/26/2013,139.47,139.01,660.00,663.36,12.33,1842.02,0.47%,0.47%,9.48,3.31,1,0,2371,324,5690,0," 1,396,412 ",0.41%,0.41%
122013,12/27/2013,139.37,136.98,660.48,672.00,12.46,1841.40,-0.03%,-0.03%,9.49,3.32,1,0,2371,324,-4813,0," 1,391,599 ",-0.34%,-0.35%
122013,12/30/2013,136.42,134.86,674.56,681.12,13.56,1841.07,-0.02%,-0.02%,9.48,3.50,1,0,2371,324,-5027,0," 1,386,572 ",-0.36%,-0.36%
122013,12/31/2013,136.41,134.94,673.76,680.80,13.72,1848.36,0.40%,0.40%,9.52,4.18,1,0,2371,324,190,0," 1,386,762 ",0.01%,0.01%
12014,01/02/2014,132.90,132.23,691.52,695.04,14.23,1831.98,-0.89%,-0.89%,10.05,4.18,1,0,2371,324,-6425,0," 1,380,337 ",-0.46%,-0.46%
12014,01/03/2014,133.37,133.03,689.92,690.56,13.76,1831.37,-0.03%,-0.03%,9.96,4.59,1,0,2371,324,1897,0," 1,382,233 ",0.14%,0.14%
12014,01/06/2014,135.33,134.62,679.68,683.68,13.55,1826.77,-0.25%,-0.25%,10.00,4.70,1,0,2371,324,3770,0," 1,386,003 ",0.27%,0.27%
12014,01/07/2014,136.15,137.77,675.68,667.52,12.92,1837.88,0.61%,0.61%,9.96,5.12,1,0,2371,324,7469,0," 1,393,472 ",0.54%,0.54%
12014,01/08/2014,136.88,137.54,670.24,668.32,12.87,1837.49,-0.02%,-0.02%,9.31,4.48,1,0,2371,324,-545,0," 1,392,927 ",-0.04%,-0.04%
12014,01/09/2014,137.87,137.18,666.72,669.28,12.89,1838.13,0.03%,0.03%,9.30,4.19,1,0,2371,324,-854,0," 1,392,073 ",-0.06%,-0.06%
12014,01/10/2014,138.40,140.40,664.00,653.44,12.14,1842.37,0.23%,0.23%,9.20,4.71,1,0,2371,324,7635,0," 1,399,708 ",0.55%,0.55%
12014,01/13/2014,139.95,135.53,655.84,676.96,13.28,1819.20,-1.26%,-1.27%,9.42,6.00,1,0,2371,324,-11547,0," 1,388,161 ",-0.82%,-0.83%
12014,01/14/2014,137.19,140.93,669.44,649.92,12.28,1838.88,1.08%,1.08%,9.84,5.70,1,0,2371,324,12803,0," 1,400,964 ",0.92%,0.92%
12014,01/15/2014,141.28,140.48,648.80,652.96,12.28,1848.38,0.52%,0.52%,9.89,5.87,1,0,2371,324,-1067,0," 1,399,897 ",-0.08%,-0.08%
12014,01/16/2014,140.01,139.75,654.40,655.68,12.53,1845.89,-0.13%,-0.13%,9.81,6.22,1,0,2371,324,-1731,0," 1,398,166 ",-0.12%,-0.12%
12014,01/17/2014,139.17,139.51,658.40,658.08,12.44,1838.70,-0.39%,-0.39%,9.87,6.34,1,0,2371,324,-569,0," 1,397,597 ",-0.04%,-0.04%
12014,01/21/2014,140.82,141.09,651.52,649.28,12.87,1843.80,0.28%,0.28%,8.22,5.58,1,0,2371,324,3746,0," 1,401,344 ",0.27%,0.27%
12014,01/22/2014,142.61,143.26,642.40,639.52,12.84,1844.86,0.06%,0.06%,8.21,5.94,1,0,2371,324,5145,0," 1,406,489 ",0.37%,0.37%
12014,01/23/2014,141.41,139.38,647.20,657.44,13.77,1828.46,-0.89%,-0.89%,8.74,5.05,1,0,2371,324,-9199,0," 1,397,289 ",-0.65%,-0.66%
12014,01/24/2014,135.36,126.78,675.52,715.04,18.14,1790.29,-2.09%,-2.11%,11.20,1.84,1,0,2371,324,-29875,0," 1,367,415 ",-2.14%,-2.16%
12014,01/27/2014,125.60,123.62,714.40,726.24,17.42,1781.56,-0.49%,-0.49%,11.19,1.29,1,0,2371,324,-7492,0," 1,359,922 ",-0.55%,-0.55%
12014,01/28/2014,123.48,128.64,726.88,696.80,15.80,1792.50,0.61%,0.61%,11.29,1.04,1,0,2371,324,11902,0," 1,371,825 ",0.88%,0.87%
12014,01/29/2014,122.34,120.06,731.52,743.20,17.35,1774.20,-1.02%,-1.03%,11.70,0.76,1,0,2371,324,-20343,0," 1,351,481 ",-1.48%,-1.49%
12014,01/30/2014,123.56,121.72,720.48,730.56,17.29,1794.19,1.13%,1.12%,12.54,1.02,1,0,2371,324,3936,0," 1,355,417 ",0.29%,0.29%
12014,01/31/2014,110.84,112.52,801.60,792.16,18.41,1782.59,-0.65%,-0.65%,12.52,1.20,1,0,2371,324,-21813,0," 1,333,604 ",-1.61%,-1.62%
22014,02/03/2014,111.00,104.44,800.32,848.32,21.44,1741.89,-2.28%,-2.31%,14.33,-0.10,0,1,2371,324,-19158,0," 1,314,446 ",-1.44%,-1.45%
22014,02/04/2014,105.76,106.14,834.08,829.28,19.11,1755.20,0.76%,0.76%,14.73,-0.97,0,1,2371,309,3004,-1612," 1,315,839 ",0.11%,0.11%
22014,02/05/2014,104.04,102.36,846.88,861.92,19.95,1751.64,-0.20%,-0.20%,14.73,-1.18,0,1,2371,309,0,10086," 1,325,924 ",0.77%,0.76%
22014,02/06/2014,103.64,112.32,851.04,776.16,17.23,1773.43,1.24%,1.24%,15.32,-2.40,0,1,2371,309,0,-26500," 1,299,425 ",-2.00%,-2.02%
22014,02/07/2014,115.26,119.04,755.20,727.36,15.29,1797.02,1.33%,1.32%,16.17,-3.30,0,1,2371,309,0,-15079," 1,284,345 ",-1.16%,-1.17%
22014,02/10/2014,119.58,118.92,725.44,728.48,15.26,1799.84,0.16%,0.16%,16.19,-3.30,0,1,2371,309,0,346," 1,284,692 ",0.03%,0.03%
22014,02/11/2014,120.90,123.42,716.32,700.96,14.51,1819.75,1.11%,1.10%,16.69,-4.55,0,1,2371,309,0,-8504," 1,276,188 ",-0.66%,-0.66%
22014,02/12/2014,125.02,125.92,691.20,686.40,14.30,1819.26,-0.03%,-0.03%,16.10,-2.82,0,1,2371,309,0,-4499," 1,271,689 ",-0.35%,-0.35%
22014,02/13/2014,122.30,126.92,707.28,681.46,14.14,1829.83,0.58%,0.58%,15.77,-3.49,0,1,2371,309,0,-1528," 1,270,161 ",-0.12%,-0.12%
22014,02/14/2014,127.34,128.80,679.68,671.20,13.57,1838.63,0.48%,0.48%,15.76,-3.48,0,1,2371,309,0,-3169," 1,266,992 ",-0.25%,-0.25%
22014,02/18/2014,130.00,130.46,665.44,662.88,13.87,1840.76,0.12%,0.12%,15.76,-3.23,0,1,2371,309,0,-2571," 1,264,421 ",-0.20%,-0.20%
22014,02/19/2014,128.80,121.56,670.72,706.72,15.50,1828.75,-0.65%,-0.65%,15.86,-3.42,0,1,2371,309,0,13547," 1,277,968 ",1.07%,1.07%
22014,02/20/2014,122.92,126.20,699.52,680.64,14.79,1839.78,0.60%,0.60%,15.98,-3.11,0,1,2371,309,0,-8059," 1,269,909 ",-0.63%,-0.63%
22014,02/21/2014,127.96,124.96,673.12,688.16,14.68,1836.25,-0.19%,-0.19%,15.99,-3.15,0,1,2371,309,0,2324," 1,272,233 ",0.18%,0.18%
22014,02/24/2014,125.48,125.84,684.80,683.20,14.23,1847.61,0.62%,0.62%,15.81,-2.04,0,1,2371,309,0,-1533," 1,270,700 ",-0.12%,-0.12%
22014,02/25/2014,126.18,125.76,681.28,683.04,13.67,1845.12,-0.13%,-0.13%,13.79,4.35,1,0,2371,309,0,-49," 1,270,651 ",0.00%,0.00%
22014,02/26/2014,125.98,124.10,681.60,691.20,14.35,1845.16,0.00%,0.00%,13.61,3.81,1,0,2020,309,-3925,-550," 1,266,175 ",-0.35%,-0.35%
22014,02/27/2014,122.32,124.46,702.72,689.60,14.04,1854.29,0.49%,0.49%,13.57,2.23,1,0,2020,309,727,0," 1,266,903 ",0.06%,0.06%
22014,02/28/2014,124.22,122.40,690.24,701.92,14.00,1859.45,0.28%,0.28%,12.87,4.48,1,0,2020,309,-4161,0," 1,262,741 ",-0.33%,-0.33%
32014,03/03/2014,114.98,115.46,743.20,740.48,16.00,1845.73,-0.74%,-0.74%,12.85,4.44,1,0,2020,309,-14019,0," 1,248,723 ",-1.11%,-1.12%
32014,03/04/2014,121.48,122.64,699.52,691.84,14.10,1873.91,1.53%,1.52%,13.37,5.04,1,0,2020,309,14504,0," 1,263,226 ",1.16%,1.15%
32014,03/05/2014,122.56,122.50,691.52,691.20,13.89,1873.81,-0.01%,-0.01%,9.80,11.64,1,0,2020,309,-283,0," 1,262,943 ",-0.02%,-0.02%
32014,03/06/2014,123.10,123.40,688.64,687.52,14.21,1877.03,0.17%,0.17%,9.70,9.41,1,0,2020,309,1818,0," 1,264,761 ",0.14%,0.14%
32014,03/07/2014,124.24,120.54,682.56,702.40,14.11,1878.04,0.05%,0.05%,9.57,10.38,1,0,2020,309,-5777,0," 1,258,984 ",-0.46%,-0.46%
32014,03/10/2014,119.64,121.18,707.84,699.52,14.20,1877.17,-0.05%,-0.05%,9.05,8.18,1,0,2020,309,1293,0," 1,260,277 ",0.10%,0.10%
32014,03/11/2014,121.40,119.46,698.08,709.28,14.80,1867.63,-0.51%,-0.51%,8.57,6.72,1,0,2020,309,-3474,0," 1,256,803 ",-0.28%,-0.28%
32014,03/12/2014,117.08,119.66,723.84,708.96,14.47,1868.20,0.03%,0.03%,8.59,6.67,1,0,2020,309,404,0," 1,257,207 ",0.03%,0.03%
32014,03/13/2014,121.14,114.70,699.20,737.60,16.22,1846.34,-1.17%,-1.18%,9.10,5.41,1,0,2020,309,-10019,0," 1,247,187 ",-0.80%,-0.80%
32014,03/14/2014,112.42,111.54,752.32,758.40,17.82,1841.13,-0.28%,-0.28%,9.17,5.13,1,0,2020,309,-6383,0," 1,240,804 ",-0.51%,-0.51%
32014,03/17/2014,114.40,116.56,736.48,722.88,15.64,1858.83,0.96%,0.96%,9.53,4.61,1,0,2020,309,10140,0," 1,250,945 ",0.82%,0.81%
32014,03/18/2014,119.08,120.90,705.92,694.40,14.52,1872.25,0.72%,0.72%,9.70,3.87,1,0,2020,309,8767,0," 1,259,711 ",0.70%,0.70%
32014,03/19/2014,120.76,118.56,696.00,708.00,15.12,1860.77,-0.61%,-0.62%,10.00,3.87,1,0,2020,309,-4727,0," 1,254,985 ",-0.38%,-0.38%
32014,03/20/2014,117.70,119.36,712.32,703.68,14.52,1872.01,0.60%,0.60%,9.82,5.68,1,0,2020,309,1616,0," 1,256,601 ",0.13%,0.13%
32014,03/21/2014,120.86,118.48,694.08,708.48,15.00,1866.52,-0.29%,-0.29%,9.75,5.04,1,0,2020,309,-1778,0," 1,254,823 ",-0.14%,-0.14%
32014,03/24/2014,118.80,118.16,705.76,709.92,15.09,1857.44,-0.49%,-0.49%,9.90,4.78,1,0,2020,309,-646,0," 1,254,177 ",-0.05%,-0.05%
32014,03/25/2014,119.58,119.70,700.80,700.96,14.02,1865.62,0.44%,0.44%,9.79,4.44,1,0,2020,309,3111,0," 1,257,287 ",0.25%,0.25%
32014,03/26/2014,120.84,117.52,693.76,713.76,14.93,1852.56,-0.70%,-0.70%,10.12,3.55,1,0,2020,309,-4404,0," 1,252,884 ",-0.35%,-0.35%
32014,03/27/2014,117.74,119.02,712.48,705.12,14.62,1849.04,-0.19%,-0.19%,10.14,4.21,1,0,2020,309,3030,0," 1,255,914 ",0.24%,0.24%
32014,03/28/2014,120.08,120.22,698.88,696.80,14.41,1857.62,0.46%,0.46%,10.13,3.91,1,0,2020,309,2424,0," 1,258,338 ",0.19%,0.19%
